Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action,Video ID
8,574.4477727493886,232.1301340300546,494.52918511961866,241.26417984819128,594.3775964333053,144.94572398789407,479.74148243625456,166.18762873039435,1,sample_302
9,574.1079337387534,232.311027129027,493.944857979445,241.59134708922343,593.7654388932013,145.14197692732697,478.8029485839957,166.48263655115068,1,sample_302
10,574.0365354595808,232.3364142195153,493.571837811449,241.8459486272616,,,477.777845110303,166.8074044280926,1,sample_302
11,574.3237895788467,231.9348989667348,492.96340849310326,241.89401358724749,593.9349378010671,145.25585983859864,476.52299140144936,167.0836200452193,1,sample_302
12,574.9436010865087,231.9302066486249,491.6320852130902,242.1832282624293,594.7150536935593,145.11270114440393,474.37524646866,167.93455301872538,1,sample_302
13,575.7886289002347,231.6565207140253,489.86672515329167,241.96510641791872,595.618497416342,145.01344570676437,471.4502863514062,168.32480149527518,1,sample_302
14,576.8157199730932,231.37889511480628,,,596.435509548861,144.81618396217786,,,1,sample_302
15,578.2296185982377,230.79285512321923,,,597.5491582371542,144.4581327573207,463.5844637284363,167.43242590869036,1,sample_302
16,579.5877495968325,230.4338696538049,,,598.2858887883252,144.01996430932672,457.91154595433017,167.0705679705665,1,sample_302
17,579.9395297668235,230.5304821568111,,,597.6003006634074,144.62992804794277,452.3717850199933,167.11931369826073,1,sample_302
18,579.3289571336737,231.9069687924648,,,596.5231553147572,146.39887363817573,447.05625381737866,167.76382511521516,1,sample_302
19,577.952428126407,234.69884128522548,,,,,,,1,sample_302
20,576.2367151263268,239.0806851574129,,,591.9379205928195,154.00750736084916,,,1,sample_302
21,573.2952370803536,244.82788746935577,,,,,426.5579922642265,177.7388429109809,1,sample_302
22,,,,,585.1813220349394,167.1266341607907,417.5775965416468,183.40658315159885,2,sample_302
23,562.5036467903968,260.90697143820336,,,580.2368130828049,175.60873337674465,408.4075827395777,189.6688368909512,2,sample_302
24,,,,,574.5040946256718,185.526359848478,398.8814047616052,196.82083300983925,2,sample_302
25,546.4003303572772,283.0733173865179,,,567.5837209526316,196.765016311348,388.8143603891546,204.6687799692861,2,sample_302
26,,,,,560.1755721806219,209.206721109696,378.27402208651984,213.13877472946385,2,sample_302
27,528.0827994165944,309.8942526404672,,,551.8903772737419,222.27953055064933,367.5038693500165,222.5967883270856,2,sample_302
28,,,,,543.1535615046394,236.1517520360068,356.7194692630524,232.829065753868,2,sample_302
29,504.3542560864083,338.6698050229545,,,533.5494638518968,250.2575713572643,345.8197453493944,243.3794217313004,2,sample_302
30,491.091364252964,354.0192563269259,,,523.4004498907324,264.65233667488945,335.37856129293874,254.86885329296777,2,sample_302
31,477.5206235923287,369.1037290224469,,,512.3783348472095,279.5668357299812,324.9224495625442,267.26978517965443,2,sample_302
32,463.48590751297104,384.37411257321867,,,500.5242381946953,293.9413987546733,315.2322572235718,280.6093034899868,2,sample_302
33,449.5173366641072,399.81336619785566,,,488.7005521894951,308.153229345406,306.2605455010104,294.3203522175804,2,sample_302
34,435.9413381571405,414.2637205484904,,,476.3915254247372,321.8879224144419,298.39903333755376,307.599991702738,2,sample_302
35,423.4012160937114,428.3586857328638,,,464.10455269977786,334.77338932890746,292.1476563395606,321.0632928331483,2,sample_302
36,411.0987431941599,441.22506427506966,,,452.10950180689366,346.8169199870628,,,2,sample_302
37,398.9403229382556,452.8496303625768,,,440.37334360473847,357.6162066784412,282.3563299016609,345.5019124798524,2,sample_302
38,387.0172639619584,463.2895989258927,,,428.9919605799368,367.1711965501344,278.44745647502776,355.97539057836195,2,sample_302
39,376.7162778844768,473.0792074054708,,,418.5555418286741,375.9956183718302,,,2,sample_302
40,367.6409539748617,482.7384520629795,,,409.4401450038599,384.5756353116804,273.0213429779627,373.4335653862957,2,sample_302
41,,,,,401.28761988267377,393.1010091953863,270.8146256453421,381.3087352199002,2,sample_302
42,352.96476999275575,501.690153740956,,,393.86185133930303,401.7830903430344,269.15070986820893,389.4179503394917,2,sample_302
43,,,,,387.1269663872497,410.2274801671908,268.9411742569353,397.6759054310178,2,sample_302
44,339.11486001738274,519.2440743195311,,,380.1429771587288,418.0390642752507,269.53230416848766,406.0378555073751,2,sample_302
45,334.068360457904,526.7961154425565,,,374.3032527819891,425.7252100924589,271.27166902800434,414.4150057539121,2,sample_302
46,332.8953085263197,534.2311746389487,253.7533827483812,525.8356250257953,371.18261034324655,433.85017161563,274.295023693453,422.8479115483735,2,sample_302
47,335.0408065393904,540.5282519788171,,,370.39277716483554,441.1926620372868,278.3403533305771,429.8212813836646,5,sample_302
48,340.1470408092886,547.8303555227812,,,372.8993635303925,447.16001087350855,273.90507044080096,430.9747082159527,5,sample_302
49,339.7880898191426,553.5314095254379,,,376.3026260598344,453.22446342899474,270.3575532663115,433.42295440825,5,sample_302
50,338.8842825637724,558.3646864963591,,,374.2043060930443,457.3181482894887,,,5,sample_302
51,337.3287482381049,561.8243567880429,,,373.19929088874005,460.4298245166812,265.26919736588746,437.11274884360097,5,sample_302
52,333.3827895580716,563.2300252441001,,,369.53188304923486,461.6869759616785,266.58027062812255,440.3419862238773,5,sample_302
53,329.5568047531716,562.9130291337841,,,366.3766849996951,461.4270920861169,268.2112018948556,442.2697450435358,5,sample_302
54,,,,,364.6345441566585,461.4063575522828,268.6911066315457,443.0765369993346,5,sample_302
55,,,,,364.5873632852054,461.866056377532,268.5519426322548,442.5042611151077,5,sample_302
56,,,,,366.6338025493459,463.0260384449858,,,5,sample_302
57,330.1994025381837,563.3238810975704,,,368.9928057838735,463.5979708167719,268.50110365239345,441.1088438143572,5,sample_302
58,,,,,370.5937520003373,463.5893867277872,269.151093437925,440.9792797631106,5,sample_302
59,331.59746541286046,562.7988147775043,,,371.33494087644686,463.1374803175207,269.58255409539373,441.15338147620935,5,sample_302
60,331.6347838422383,562.4464710435029,,,371.1682265874948,462.9460699185766,270.3955722409152,441.0049420073908,5,sample_302
61,331.7439387228623,562.3294148163665,,,371.330972010884,462.70097013344775,270.98109710521874,440.7387876339782,5,sample_302
62,332.0589624347972,562.1403503895502,,,371.70888950712873,462.2073349940755,271.2401353334863,440.4634580296943,5,sample_302
63,332.4153410744279,561.8405254257086,,,372.129393317757,461.7558136757187,271.3254109075836,440.4658942558711,5,sample_302
64,,,245.86902288216328,541.7467088084337,372.5841165438936,461.9527357219652,271.5535053292129,440.7427083734488,5,sample_302
65,,,,,373.4864606290436,461.80971399985503,271.96308461789835,441.078887441828,5,sample_302
66,336.7574180275195,561.9519522338232,246.69136600986607,542.696440768259,374.981176985364,461.8057110885298,272.30071870360644,441.59284759772896,5,sample_302
67,338.7535516049227,562.1141390292804,,,376.7562644680796,462.0234779840074,272.838260610931,442.3604126319685,5,sample_302
68,,,,,377.7001652892917,462.3931158827176,274.2531974810156,443.0646518390183,5,sample_302
69,,,249.0230440617041,544.2433993877423,377.88656821159714,462.48866446113647,274.91034763956884,443.58914535715246,5,sample_302
70,,,249.58131040677645,544.7326034372243,377.7959444386632,462.6401775474668,275.6598738836417,443.91350295307967,5,sample_302
71,339.778598904238,562.9463331344754,250.23491333693053,544.9726561505878,377.6015113404137,462.5859984376499,276.15439103764805,444.1950345016387,5,sample_302
72,339.7863199300856,562.8645683266697,250.799514062374,544.9643301938868,377.408438794542,462.4208734118988,276.8956105059497,444.33357720949,5,sample_302
73,339.93586877439816,562.9664275082039,251.2229805496328,544.8658764519319,377.74075401804816,462.55125482484056,277.1692081117201,444.36154223885177,5,sample_302
74,340.17969180998966,562.7068719072339,251.5049244831955,544.7188748214467,378.0012552969887,462.7703210283744,277.38748009880555,444.1110754715673,5,sample_302
75,340.4385115185093,562.7268328711313,251.71331027755863,544.4490209748133,378.241688706342,462.85868745253146,277.43597946701726,444.02439224341504,5,sample_302
76,,,252.0246090546168,544.4149975415806,378.3921739362918,462.7416196099568,277.65953869172563,444.02912742341954,5,sample_302
77,340.408280039022,562.6656742486905,252.05944728770825,544.1535220933491,378.3865198542053,462.686484084288,277.6449683766179,443.83722490500026,5,sample_302
78,340.39603916115846,562.6197017734681,252.2668485375772,544.1049532310997,378.3010466979226,462.4663496315807,277.85465854539524,443.877263350349,5,sample_302
79,340.1383851487591,562.4107452210468,252.34020837613733,543.8781562649999,378.2222706303099,462.37155069771234,278.0173748071429,443.93836320705407,5,sample_302
80,,,252.5837606284837,543.6856802268405,378.2261095649885,462.2761147360559,278.11307479064067,443.7013976868379,5,sample_302
81,340.1548190119119,561.9882822099647,252.69240549426613,543.4670530487838,378.43988109186085,462.3458276832996,278.4894424712955,443.6377322339357,5,sample_302
82,340.13536048202684,561.8168160849799,252.678135361799,543.3622616625348,378.7254923531216,462.31016921507967,278.65426739750336,443.5280685045653,5,sample_302
83,340.2081557424573,561.521685139652,252.6452273416514,543.3497434660591,378.8950063177669,461.9364848958388,278.686734703545,443.5261266374867,5,sample_302
84,340.3457088340643,561.4997488862876,252.80233609521107,543.1698550176726,379.3626175158792,461.9081039129709,279.0186646882685,443.4480935587098,5,sample_302
85,,,252.9870114477108,543.0953056377814,,,279.2536825871333,443.3243642954424,5,sample_302
86,,,253.0558317056816,543.1641052825972,379.44569662965705,461.7919190709992,279.46652025506427,443.3552745893916,5,sample_302
87,,,252.96468505044604,543.0353300083885,379.52532000033614,461.6620902841425,279.537582841977,443.2044218497932,5,sample_302
88,,,253.0603933560436,543.0061631994855,379.8900227047154,461.949996762374,279.6149202410898,443.3245183307144,5,sample_302
89,340.684265881151,561.0111101253957,253.2484614157833,543.2245080162057,380.2762489329783,461.8707750404224,279.74141770329555,443.5896001624016,5,sample_302
90,340.789421705516,560.9667412304583,253.4384876104941,543.2627726199285,380.6026242107142,461.9871343972951,279.9311061982796,443.77801443407503,5,sample_302
91,340.978748237982,561.1059814482637,253.6852085220908,543.290240664817,380.7382390937567,462.176364871886,280.26495517116393,443.6951846428484,5,sample_302
92,341.42622372839634,560.9793340101064,254.08280581077872,543.0476739708354,381.1759057355147,461.9268451300649,280.8233865205575,443.6228046957981,5,sample_302
93,,,254.198207545455,542.9579631871169,381.2026858202252,461.8089758631336,281.1769163797107,443.3838362652037,5,sample_302
94,341.3947515550629,560.6132472062781,254.3258196009821,542.8608371530046,381.2078604566248,461.6030859781419,281.4697984632569,443.3862131345756,5,sample_302
1,596.1166502698542,226.34383977819687,496.658391095345,233.2326440163464,611.1828787542706,138.34117106936938,,,1,sample_301
2,596.0250461246725,226.59336310585817,496.5490499611308,233.635157493991,611.0028099311758,138.69678930816366,,,1,sample_301
3,595.9491011373597,226.9114245855285,496.5089875544812,233.96239327159773,610.9146759190603,138.95864189732666,,,1,sample_301
4,596.1200583650524,227.04646688668169,496.6434681020165,234.0126214123836,611.1708604760379,139.16494556076216,486.0668263236215,152.06329269981322,1,sample_301
5,596.5231711424814,227.1805187450887,496.6956487999919,234.1054786595982,611.5248218320324,139.45076196553745,486.2535622044634,152.3057100840221,1,sample_301
6,596.7661851196797,227.10857295755548,497.0245625327669,234.10024881860383,611.8043521967339,139.33868810175824,486.44793767726713,152.35951588283072,1,sample_301
7,596.841028248877,227.150284054738,497.1796861189285,234.145823921816,611.7514224537285,139.3436265195891,486.5088089690684,152.26786636494404,1,sample_301
8,596.9491494573488,227.08586784786047,497.347958932122,234.1478614806796,612.129013678313,139.2855721357884,486.4007330332961,152.53049274739698,1,sample_301
9,597.3878879952804,227.0357180153255,497.8062656206587,234.00025060834807,612.5278759177038,139.35382649265665,486.3512771551784,152.5356737830673,1,sample_301
10,598.0099840759761,226.87893495356647,498.2338971139982,233.96529129994985,613.1084641922483,139.25812386649645,486.1635677995895,152.60164207574886,1,sample_301
11,598.3582812329122,227.00948183665176,498.0096371767279,233.4735278232195,613.4132407406662,139.41173835555017,485.2043930375522,152.8234324458675,1,sample_301
12,598.3955434157135,226.89800948434709,497.5841890233433,232.97837655515232,613.0785776799898,139.44014485559686,484.8348158640421,152.65680370338353,1,sample_301
13,598.4603783527932,226.9277819081664,497.2317522740523,232.42017452527483,612.4675875288997,139.75803782484635,484.0205469106685,152.6307572375398,1,sample_301
14,598.7151694079499,227.21341582168333,496.6586406926453,231.95690462327585,612.2961341077835,140.08847056591352,482.7314657273066,152.8295033094735,1,sample_301
15,598.9502642825371,227.3541250904835,495.066996437773,231.1654390125468,611.8311697355182,140.51414665379673,,,1,sample_301
16,599.5233256311911,227.73665996057747,492.577127845812,230.33444703018907,612.593174255786,140.9619009644248,476.36078511305766,153.23063920149525,1,sample_301
17,600.1458609691944,228.0087060502284,,,613.0364140107364,141.10328175345538,,,1,sample_301
18,600.8632711372206,228.1234600962671,,,613.1048740515239,141.1625852575038,468.18552219185295,151.39546300747813,1,sample_301
19,602.2236725289811,228.3174500481084,,,613.3720104476915,140.87254712276186,,,1,sample_301
20,603.770649222836,228.692530460635,,,,,,,1,sample_301
21,603.9019246828333,229.74781901104825,,,,,,,1,sample_301
22,602.9283307819456,231.67099177371784,,,,,452.7825736140879,153.69646381524925,1,sample_301
23,601.6055258731741,234.1000310698291,,,,,448.4457593030236,156.40490475959052,1,sample_301
24,599.1003234451894,237.57716163203304,,,608.8622172077581,151.1383102066355,443.8049487494793,160.34514979221456,1,sample_301
25,595.1314587100103,241.92083758218945,,,606.1573023851757,155.5280829397329,438.9974292749875,165.09550502421962,1,sample_301
26,590.1955309832475,247.6416596448732,,,,,434.0106891306658,170.20535226044308,2,sample_301
27,,,,,599.4542205130019,167.2359399443901,428.4567526769744,175.72992158623163,2,sample_301
28,,,,,595.7982704951382,174.2277338268281,422.6926371150698,181.84661674938647,2,sample_301
29,,,,,591.1178351873992,182.3650884764012,416.9549721227973,188.74593126969825,2,sample_301
30,,,,,585.138442292549,191.36836155644863,411.7193709176937,196.0592691281356,2,sample_301
31,,,,,578.3859504849773,201.1353528250073,406.7246809775557,203.4269736395926,2,sample_301
32,,,,,569.6552508342182,211.1561943242309,401.71507668230896,211.07528176867189,2,sample_301
33,532.1512930601833,313.60841668281387,,,561.4126693536522,221.9227444402921,395.7547544386296,219.4678331274059,2,sample_301
34,521.7192419848819,324.0447723542203,,,552.4708864144873,232.52772243826325,389.4783554948429,228.09571847929865,2,sample_301
35,510.5810335902118,334.07670568898834,,,543.1551704620498,243.0913791786716,384.1103970827953,236.5318428286874,2,sample_301
36,500.4191233492232,345.4948038935029,,,534.3823922233154,253.6839800939925,377.8545417602414,245.1300181597477,2,sample_301
37,489.7153031954914,356.3004544449326,,,526.0389667489767,263.8667203466292,371.207158813466,254.2489683969829,2,sample_301
38,478.1919232998881,365.86668535615456,,,517.2357725346608,273.4327717791923,365.0561742763432,263.4449117547996,2,sample_301
39,467.7073637074261,376.0531550894884,,,509.1108894541168,282.52672652819786,,,2,sample_301
40,458.19858858958514,386.16842876330463,,,501.3600332112347,291.244550283906,,,2,sample_301
41,449.1722947773032,396.0463723856704,,,493.4168618736044,299.5865331162744,,,2,sample_301
42,440.8442950122875,405.593264820903,,,486.0105172238312,308.16364687043176,339.77342821172687,300.4537989024833,2,sample_301
43,431.8995637629516,414.4549501023246,,,478.7725105038671,316.5568205366161,333.7179738828792,308.5966004637538,2,sample_301
44,423.828384151501,423.5262586162456,,,471.2184963983698,325.0146153075888,328.2917966983797,317.19371900771426,2,sample_301
45,416.247605492827,433.1938337357237,,,463.4540159350684,334.25561707186404,323.4720583785677,325.98047021454965,2,sample_301
46,409.399233390617,443.8036743923869,,,455.2083629763832,343.88011769972337,318.8870214465804,335.01744992550783,2,sample_301
47,401.5315561228881,453.7245490956909,,,446.11810982910345,353.0759535709457,314.54626885539506,343.43326281881497,2,sample_301
48,392.6332859917673,463.1273561149852,,,436.6145738536299,361.5412276500091,310.3844602367998,351.33475960897584,2,sample_301
49,383.6327291919482,471.5096113319627,,,427.2722477598135,369.5456897767097,306.07538523264475,358.68694076278206,2,sample_301
50,374.48210722668114,479.61524618183904,,,418.34802612236496,377.33666759604927,302.3915860301235,365.4532953643444,2,sample_301
51,365.5387653450417,487.6670796945788,,,409.564058730321,384.8563204680162,298.7765151256622,371.7634441493136,2,sample_301
52,356.86247818175826,495.8452553403153,,,401.7009984958193,392.29671815874855,296.0674653448813,377.6690999141673,2,sample_301
53,349.14282762765424,504.0201999443818,,,394.2985080981537,399.6868543451796,294.71920984862527,383.67139510138713,2,sample_301
54,,,,,388.133299952433,407.3749077312397,294.294907051942,389.7058540392794,2,sample_301
55,,,,,383.4428135306952,415.0707016090627,,,2,sample_301
56,338.92343201354333,527.4295554552161,,,380.862337320635,422.4484385399861,,,2,sample_301
57,340.4132030536995,532.5328490876999,,,380.6053160189695,429.50126695816806,296.33932229262274,408.4599950542759,2,sample_301
58,344.5911779917695,536.173310473226,,,382.2510486087709,435.7189315931485,,,5,sample_301
59,351.90854009564333,540.9908666910902,,,386.2372068306621,439.8027927498611,293.4039174902404,409.0274550550892,5,sample_301
60,357.6046882522145,546.3842509217386,,,396.800126226491,446.056075834168,289.4243151178341,409.3873327041717,5,sample_301
61,360.44483081798256,551.4691687859643,,,397.0590259813918,450.9530919983497,,,5,sample_301
62,361.4397111457454,553.7937589441165,,,399.5853281785318,454.8624321594359,285.60466206622414,413.69061276433735,5,sample_301
63,360.9363255151633,554.3984868728171,,,398.89278200096527,455.93737176112944,,,5,sample_301
64,358.42236523975697,553.4501614456265,,,397.75561073110606,455.77902143415713,,,5,sample_301
65,354.5842557814428,551.2804277873537,,,395.8611533404899,454.894998925169,,,5,sample_301
66,349.7617413084886,549.1461582692474,,,393.0700982756546,453.9100513430016,291.2562016012826,421.99136203670895,5,sample_301
67,344.7575825249151,547.1420039123442,,,390.521881367493,453.24484841710495,292.6130735849701,423.20987741839343,5,sample_301
68,340.99001205694265,546.4962093526132,278.58134274851693,527.2620663210065,387.7043875837946,453.0080085451998,293.5114845239456,423.92823704526353,5,sample_301
69,,,,,385.4709456019422,453.1458823779824,294.1137397561683,424.2854628400352,5,sample_301
70,336.10828023642284,545.6131733371192,,,383.4250032261662,452.5351046006036,,,5,sample_301
71,333.54008021500294,544.1563394750644,,,381.3584732167211,451.4529121836315,295.451384994386,424.29386161079634,5,sample_301
72,331.6419543525704,542.877464615249,280.4260030036075,526.9283075670696,379.7986675251657,450.1808916210578,296.2713946544268,424.6057397096942,5,sample_301
73,330.3660868849449,542.0554560094968,,,378.6420076325892,449.0157711724668,296.9394109778475,424.7838436721859,5,sample_301
74,,,281.1476580704911,527.8256997377703,378.2660596576286,448.24661511331817,297.281983781386,425.38005918726674,5,sample_301
75,330.3298987598068,541.1796458959493,281.5269493344336,528.1044122920266,378.4946309592741,447.8375526962071,,,5,sample_301
76,330.83526870524736,540.9435486385192,,,378.7470335154642,447.6204453654866,298.00472013584783,425.8673495581935,5,sample_301
77,331.6926565694818,540.7465407265485,,,,,,,5,sample_301
78,332.7285571426715,540.6664556624853,,,380.52075944758656,447.36309396899367,298.4103018920569,426.0819694609681,5,sample_301
79,333.4673244934432,540.4605080933744,,,381.17145909871306,447.2353777820043,298.3495325720877,426.004297610052,5,sample_301
80,,,281.50799873789833,528.1336449629492,381.36839211542826,447.1928763935626,298.3843333368634,426.0510450451911,5,sample_301
81,,,281.2828523529812,528.2229102733488,381.2127064029771,447.118864615313,298.1911850705317,425.9539619337292,5,sample_301
82,333.2045615845321,540.7800342423758,281.1590126260425,528.2923791739713,380.9786806675075,447.3460087234928,298.0105524645887,426.21163144494335,5,sample_301
83,332.9923005462463,540.9018766415537,,,380.710714445857,447.4648493018629,,,5,sample_301
84,332.6366785512109,541.0107352129113,,,380.3085095665072,447.4890041933381,,,5,sample_301
85,332.5143175780321,541.1223684592013,,,380.2521591173458,447.8628974692532,297.577398441831,426.72376292213306,5,sample_301
86,332.43005920129144,541.2791591321612,280.3774490196382,529.0309690531179,380.4379477828722,447.89873654170873,297.45940510249955,427.1232499319212,5,sample_301
87,332.37594872299417,541.414715586784,,,380.5716745951945,448.24029154879474,297.1144841884016,427.3269968469658,5,sample_301
88,332.71964600532294,542.0754705652562,,,,,,,5,sample_301
89,,,,,381.4403645464682,449.3635308034242,,,5,sample_301
90,333.6761919418337,542.4063036927105,,,,,297.1883036741582,428.1332152892129,5,sample_301
91,334.0414287588789,542.3721079331302,,,,,297.16362992611465,428.38685275243625,5,sample_301
92,,,,,,,297.5205904552727,428.5401304969768,5,sample_301
93,334.58843154252645,542.520514492275,,,382.7451771478733,449.8885861422306,,,5,sample_301
94,334.4478709165451,542.6305562429397,,,382.9731577572928,450.3322253437419,297.93679045827395,429.0722426735038,5,sample_301
95,334.5333624102806,543.0383918038143,280.2919502417097,530.9948379348812,383.22450606885775,450.6342809261968,297.7266158176225,429.3919968280354,5,sample_301
96,334.41334056530354,543.1769548238887,280.16239622156166,531.205875109811,383.3447887855041,450.9659364514469,297.7916355389085,429.5396707076249,5,sample_301
97,334.3165009837585,543.1545937096232,,,383.3452651560804,451.0728598615202,,,5,sample_301
98,334.34570905978825,543.2682477348264,,,383.3288720935095,451.20298655300775,297.5384853520164,429.4547194572806,5,sample_301
99,334.596970172496,543.4845841690264,279.6639679156988,531.1830824519596,,,297.49725347547854,429.5003135644396,5,sample_301
1,,,,,,,,,1,sample_104
2,567.7827633477531,178.29903908456967,,,,,,,1,sample_104
3,,,,,,,,,1,sample_104
4,,,,,,,,,1,sample_104
5,565.5720260639619,179.0293145744081,,,,,,,1,sample_104
6,563.7937347839455,179.83936525397328,,,,,,,1,sample_104
7,562.0170423566127,180.150162346423,,,,,,,1,sample_104
8,561.4862817389867,180.616351407406,,,,,,,1,sample_104
9,561.4367523897209,180.8951292402308,,,,,,,1,sample_104
10,561.465658665162,180.8700330712112,,,,,,,1,sample_104
11,561.3356368978067,180.94634584513275,,,,,,,1,sample_104
12,561.7934798960836,180.714629297847,,,,,,,1,sample_104
13,562.2137019932143,180.5332403190857,,,,,,,1,sample_104
14,,,,,,,,,1,sample_104
15,562.5106270595811,180.3588128413587,460.8132422885617,190.116522393421,,,,,1,sample_104
16,562.5646535919782,180.0152634579229,461.00698493402825,189.73135181866252,,,,,1,sample_104
17,,,,,,,,,1,sample_104
18,562.4347815745558,180.08082728216294,,,,,,,1,sample_104
19,562.5645005305346,179.90090289796197,,,,,,,1,sample_104
20,562.7264877536156,179.5143426014615,,,,,,,1,sample_104
21,562.5889745173604,179.18945314216265,,,,,,,1,sample_104
22,,,,,,,,,1,sample_104
23,,,,,,,,,1,sample_104
24,,,464.2499875783813,186.20418166930952,,,,,1,sample_104
25,563.50044374401,177.98936713796027,,,,,,,1,sample_104
26,563.8207058361629,177.71756256318452,465.14441838564295,185.3911609136157,,,,,1,sample_104
27,564.105672614876,177.7156965075895,465.7456890299727,185.1418831514248,,,,,1,sample_104
28,,,466.0140244624157,185.0133835020028,,,,,1,sample_104
29,,,466.4543544275261,184.84352268074247,,,,,1,sample_104
30,,,466.91814474689454,184.5680028896982,,,,,1,sample_104
31,,,,,,,,,1,sample_104
32,,,467.5515571129578,184.82145216343133,,,,,1,sample_104
33,564.7703594349719,177.37014723834343,467.7511988712984,184.93159041131324,,,,,1,sample_104
34,564.7647670402486,177.6982863442998,467.86860451129934,185.28492807599625,,,,,1,sample_104
35,564.8488823462177,177.99923395458785,467.5379294724215,185.49694397607848,,,,,1,sample_104
36,,,467.7915707619623,185.5664212597709,,,,,1,sample_104
37,,,467.8896973262358,185.50264701106013,,,,,1,sample_104
38,,,467.8083331273916,185.50433581537368,,,,,1,sample_104
39,565.2553181963741,177.8854610726263,467.78652457548833,185.411712052352,,,,,1,sample_104
40,565.2101154806351,177.82148368374106,467.9764471936148,185.10310425805463,,,,,1,sample_104
41,565.4884031108061,177.93106786378533,468.3788066104615,185.68098752776365,,,,,1,sample_104
42,566.5110843454285,179.70707144548794,469.1391403225237,187.3084294576313,,,,,1,sample_104
43,568.7089574336654,182.7603642856336,471.3388032609767,190.2133453420528,583.6533790649462,94.9435386817407,,,1,sample_104
44,571.8913237440836,186.7324124287931,475.3999541012042,194.69063862924017,587.585652179881,97.6092395583916,,,1,sample_104
45,576.9360531959292,191.45899213358203,481.1429443926173,200.37277222084344,592.1363840990306,100.696816911287,,,1,sample_104
46,584.2770417861234,196.22879082726365,488.2886213011327,207.0396510603315,,,,,2,sample_104
47,593.6239660241788,200.87387408678865,,,605.319209528173,106.94609257186848,474.731570949868,138.11033133029017,2,sample_104
48,605.2265061207938,205.73027796930967,507.96283886621006,221.7813245473304,613.9879742514784,109.83367028422168,483.4442072413889,144.28106593729146,2,sample_104
49,618.5268138605003,209.7730532487901,520.1498569881113,228.7487852782639,623.8343142621748,112.3566439028056,492.931304371306,150.33380580802006,2,sample_104
50,632.7480304688146,213.24321801854856,533.2077763873107,235.69790370391007,634.4827181561049,114.60184612937046,503.3672968594136,156.27995361649377,2,sample_104
51,647.5434966868726,215.95083373888545,547.2496882432065,241.20656263535383,645.6414736065618,116.00589286400478,514.4271350892676,161.38584391904672,2,sample_104
52,662.2504581448362,217.6769664542113,561.2718642007798,245.98740625593985,656.6357854488297,116.98450990825408,525.262980156437,165.65666556874285,2,sample_104
53,,,575.0270981931019,249.7049328106432,666.5237250483435,117.5961068242526,536.1908336811582,169.16812128486634,2,sample_104
54,689.240389479839,219.3921884785795,588.0953584144775,252.7172305704816,676.0971388338188,117.85962805391812,546.1086163313186,172.2469554148131,2,sample_104
55,700.8018773169653,219.93420145515097,599.6057940479807,255.34391427655893,684.4538350325531,118.3687910856208,555.2984951663135,175.1919244949774,2,sample_104
56,710.3952587942542,220.47844307450285,609.4638132147725,257.7816713009129,691.2824889643052,118.8893872420391,563.027511152084,178.0040232299392,2,sample_104
57,717.9964164442436,221.57983826215423,616.918879089585,260.6006703687221,696.7097559167256,120.7194243397181,569.2647282602493,181.03342536133167,2,sample_104
58,723.1838467895509,222.92421072438225,622.1486974133056,263.4340697788224,700.9954873319318,122.3345436999674,573.6373099406568,184.18040939648373,2,sample_104
59,726.2965214737728,225.158073384725,625.073817095803,266.5957570115395,703.7152307381431,125.08078954134866,576.3012304116111,187.34093344118403,2,sample_104
60,727.1317847367471,227.68442465236532,625.5827555928913,269.93877535855535,704.7099639230415,127.66556575502172,576.7380856632332,190.7053719251064,2,sample_104
61,726.0009268617487,230.5688956496577,623.6976466751255,273.24122832124306,704.7233516224106,130.95650762386109,575.280207061915,193.5981140889566,2,sample_104
62,,,619.3982758069684,276.8652192078776,703.1959919404227,134.62930493295607,572.0686249327625,196.9465206146958,2,sample_104
63,719.0296236959889,238.5049466134967,613.4572258074706,280.7910016391236,700.7489579605805,139.17094455978557,567.0810268081631,200.69267585504,2,sample_104
64,713.4172678429228,243.4138343019828,605.6729246554686,285.0345496884468,697.5497696619867,143.901706762769,561.0792467172001,204.3441149523684,2,sample_104
65,706.6005422564684,248.6622768512157,596.6714351176636,289.2226568617632,692.8410757661412,149.2442027507173,553.8827562067813,207.74275812913223,2,sample_104
66,699.2800989556157,254.2858198378471,587.0234962689217,292.93550825967344,687.9171922378489,154.46383654514602,546.3951264543357,210.61537760147368,2,sample_104
67,690.7975233279592,259.77478620696075,577.4470711197657,296.29473822597566,682.090620160924,160.24212323890495,538.6119222890194,213.47831096391425,2,sample_104
68,682.0563726954897,265.22016308933905,567.7063445333147,299.7582516032094,675.8853753296693,165.4290660360431,530.978399283315,216.1651651755009,2,sample_104
69,673.3223499140728,270.480691628978,558.2472407417251,302.3778849005131,669.4078258357567,170.48187831238369,523.4065891990211,218.3190907856293,2,sample_104
70,,,549.2408876570089,305.09676881197026,663.4051579715239,174.90559197701697,516.1786999114769,220.3869433715357,2,sample_104
71,,,541.4011963952731,307.3541588713153,658.0421139885817,179.06962370880558,509.76942872790767,222.18216511136345,2,sample_104
72,651.3272834315753,282.3936804742811,534.3800375421246,309.315280271725,653.2272174616368,182.33721683521068,504.0037305717935,223.6507754913607,2,sample_104
